path,label,detected,num_landmarks
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00112.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00116.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00120.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00124.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00128.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00132.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00136.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00140.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00144.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00148.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00152.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00156.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00160.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00164.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00168.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00172.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00176.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00180.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00184.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00188.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00192.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00196.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00200.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00204.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00208.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00212.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00216.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00220.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00224.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00228.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00232.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00236.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00240.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00244.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00248.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00252.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00256.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00260.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00264.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00268.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00272.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00276.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00280.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00284.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00288.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00292.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00296.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00300.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00304.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00308.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00312.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00316.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00320.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00324.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00328.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00332.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00336.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00340.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00344.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00348.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00352.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00356.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00360.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00364.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00368.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00372.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00376.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00380.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00384.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00388.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00392.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00396.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00400.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00404.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00408.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_03_Pro_f00412.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00000.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00004.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00008.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00012.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00016.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00020.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00024.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00028.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00032.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00036.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00040.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00044.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00048.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00052.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00056.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00060.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00064.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00068.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00072.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00076.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00080.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00084.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00088.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00092.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00096.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00100.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00104.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00108.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00112.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00116.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00120.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00124.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00128.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00132.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00136.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00140.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00144.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00148.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00152.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00156.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00160.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00164.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00168.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00172.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00176.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00180.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00184.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00188.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00192.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00196.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_26_52_Pro_f00200.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00000.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00004.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00008.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00012.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00016.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00020.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00024.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00028.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00032.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00036.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00040.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00044.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00048.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00052.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00056.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00060.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00064.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00068.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00072.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00076.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00080.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00084.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00088.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00092.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00096.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00100.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00104.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00108.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00112.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00116.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00120.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00124.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00128.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00132.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00136.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00140.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00144.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00148.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00152.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00156.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00160.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00164.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00168.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00172.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00176.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00180.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00184.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00188.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00192.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00196.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00200.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00204.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00208.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00212.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00216.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00220.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00224.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00228.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00232.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00236.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_02_Pro_f00240.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00000.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00004.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00008.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00012.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00016.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00020.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00024.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00028.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00032.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00036.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00040.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00044.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00048.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00052.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00056.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00060.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00064.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00068.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00072.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00076.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00080.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00084.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00088.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00092.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00096.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00100.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00104.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00108.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00112.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00116.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00120.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00124.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00128.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00132.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00136.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00140.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00144.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00148.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00152.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00156.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00160.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00164.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00168.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00172.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00176.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00180.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00184.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00188.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00192.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00196.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00200.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00204.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00208.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00212.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00216.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00220.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00224.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00228.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00232.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00236.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00240.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00244.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_13_Pro_f00248.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00000.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00004.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00008.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00012.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00016.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00020.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00024.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00028.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00032.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00036.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00040.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00044.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00048.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00052.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00056.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00060.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00064.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00068.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00072.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00076.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00080.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00084.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00088.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00092.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00096.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00100.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00104.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00108.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00112.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00116.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00120.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00124.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00128.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00132.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00136.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00140.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00144.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00148.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00152.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00156.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00160.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00164.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00168.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00172.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00176.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00180.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00184.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00188.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00192.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00196.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00200.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00204.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00208.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00212.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00216.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00220.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00224.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00228.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00232.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00236.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00240.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_25_Pro_f00244.jpg,trigger,False,0
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00000.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00004.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00008.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00012.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00016.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00020.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00024.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00028.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00032.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00036.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00040.jpg,trigger,True,478
data\frames\trigger\WIN_20260322_11_27_41_Pro_f00044.jpg,trigger,True,478
